#"Trajectory              1"
        0.0000000000        0.0000000000        0.0000000000        0.2965091288


#"Trajectory             68"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.6678344685


#"Trajectory             69"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        5.6373298845


#"Trajectory             70"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0285835151
        0.0000000255        0.0754310145       -0.0195206669        0.0707330581
        0.0000000607        0.0699304089       -0.0638718132        0.0643375018
        0.0000000740        0.0520709435       -0.3454687870        1.4784382090


#"Trajectory             71"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0210094750
        0.0000000219        0.1425240473       -0.0370378003        1.0655621113


#"Trajectory             72"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.3180471636


#"Trajectory             73"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        1.6714893521


#"Trajectory             74"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0175877912
        0.0000000200        0.0522166177        0.1176864301        0.2486819075


#"Trajectory             75"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0217977047
        0.0000000223       -0.0141926575       -0.1963419889        0.4490905712


#"Trajectory             76"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.5950650602


#"Trajectory             77"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0449919301
        0.0000000320        0.0004603729       -0.0632487786        0.0552140052
        0.0000000550        0.0160237063       -0.0574007725        0.0333857254
        0.0000000649       -0.0258532068       -0.0204118567        0.0234328407
        0.0000001002        0.2402670853        0.3431940481        2.4598404495


#"Trajectory             78"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        1.0285359467


#"Trajectory             79"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.0126501568
        0.0000000170       -0.0325073603        0.0669450076        0.1260230374
        0.0000000788       -0.0788915738       -0.2763799237        1.0638323411


#"Trajectory             80"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        0.4490950619


#"Trajectory             81"
        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000        2.8809000240


#"Trajectory             82"
